"FoldChange"	"pValue"	"color"
"AB_018932_T.1"	-1.52065727773386	4.35882107502291e-05	"Col_2"
"AB_019011_T.1"	-1.01796330067114	4.35882107502291e-05	"Col_2"
"AB_019170_T.1"	-1.17795445432598	4.35882107502291e-05	"Col_2"
"AB_019466_T.1"	-1.10156038029923	4.35882107502291e-05	"Col_2"
"AB_019501_T.1"	-1.02366810065848	4.35882107502291e-05	"Col_2"
"AB_019508_T.1"	-1.31874217294458	4.35882107502291e-05	"Col_2"
"AB_019538_T.1"	-1.00539676746962	4.35882107502291e-05	"Col_2"
"AB_019576_T.1"	-1.07440286056985	4.35882107502291e-05	"Col_2"
"AB_019613_T.1"	-1.02618678449796	4.35882107502291e-05	"Col_2"
"AB_019733_T.1"	-1.16269683316676	4.35882107502291e-05	"Col_2"
"AB_019803_T.1"	-1.60482618284638	4.35882107502291e-05	"Col_2"
"AB_019876_T.1"	-1.3495045912605	4.35882107502291e-05	"Col_2"
"AB_019961_T.1"	-1.36287842796195	4.35882107502291e-05	"Col_2"
"AB_020124_T.1"	-1.04043310544651	4.35882107502291e-05	"Col_2"
"AB_020173_T.1"	-1.24026852754999	4.35882107502291e-05	"Col_2"
"AB_020223_T.1"	-1.59621982913444	4.35882107502291e-05	"Col_2"
"AB_020248_T.1"	-1.33086153817741	4.35882107502291e-05	"Col_2"
"AB_020518_T.1"	-2.26549971374336	4.35882107502291e-05	"Col_2"
"AB_020526_T.1"	-1.36678072028595	4.35882107502291e-05	"Col_2"
"AB_020608_T.1"	-1.31250426303958	4.35882107502291e-05	"Col_2"
"AB_020658_T.1"	-1.20006634841112	4.35882107502291e-05	"Col_2"
"AB_020722_T.1"	-1.28634320132507	4.35882107502291e-05	"Col_2"
"AB_020744_T.1"	-1.65714166430541	4.35882107502291e-05	"Col_2"
"AB_020920_T.1"	-1.27713403498803	4.35882107502291e-05	"Col_2"
"AB_021001_T.1"	-1.05760886457785	4.35882107502291e-05	"Col_2"
"AB_021185_T.1"	-1.04519108009608	4.35882107502291e-05	"Col_2"
